content_id,client_id,action_rank,predicted_decline_probability,action_label,reason_code,impressions_90d,content_age_days,avg_position,days_since_last_update,content_type,main_intent
content_3d28f4002b44,client_624b60c58c,236,0.7515,refresh_now,model_flagged,144,109,6.0,8,feedly article,
content_af16f5d9153b,client_7f2253d7e2,237,0.7514,refresh_now,model_flagged,433,172,16.5,20,keyword article,
content_65b4d51fd2a7,client_3fdba35f04,238,0.7513,refresh_now,model_flagged,594,155,9.5,104,keyword article,informational
content_7d6b854fc594,client_3fdba35f04,239,0.7511,refresh_now,model_flagged,2683,148,22.9,104,keyword article,informational
content_010abac3f695,client_3fdba35f04,240,0.7511,refresh_now,model_flagged,1104,223,44.2,104,keyword article,commercial
content_7f97baafd883,client_3fdba35f04,241,0.7509,refresh_now,model_flagged,485,309,38.9,104,keyword article,transactional
content_2d35636c9425,client_3fdba35f04,242,0.7507,refresh_now,model_flagged,889,148,13.3,104,keyword article,informational
content_d939da189d28,client_7f2253d7e2,243,0.7507,refresh_now,high_visibility,8915,147,18.6,20,keyword article,informational
content_6eeb07cca243,client_7f2253d7e2,244,0.7506,refresh_now,high_visibility,24516,147,26.9,20,keyword article,informational
content_8dba22b835f8,client_3fdba35f04,245,0.7505,refresh_now,model_flagged,1192,165,21.9,104,keyword article,transactional
content_14ddbb9aeb0a,client_3fdba35f04,246,0.7505,refresh_now,model_flagged,373,165,32.1,104,keyword article,informational
content_370de6e8e035,client_7f2253d7e2,247,0.7505,refresh_now,high_visibility,114389,141,39.7,20,keyword article,informational
content_31998e499b2a,client_7f2253d7e2,248,0.7505,refresh_now,model_flagged,328,172,24.9,20,keyword article,
content_545260b3ff7d,client_3fdba35f04,249,0.7504,refresh_now,model_flagged,343,223,28.2,104,keyword article,transactional
content_80856ce26978,client_3fdba35f04,250,0.7503,refresh_now,model_flagged,2243,165,32.2,104,keyword article,transactional
content_8709453f0a51,client_3fdba35f04,251,0.7502,refresh_now,model_flagged,964,310,19.7,104,keyword article,transactional
content_6dd02d2e1d19,client_3fdba35f04,252,0.7502,refresh_now,model_flagged,278,165,2.3,104,keyword article,commercial
content_f6c4f4af5cac,client_3fdba35f04,253,0.7502,refresh_now,model_flagged,563,263,12.9,104,keyword article,informational
content_20ddbdfbbd90,client_3fdba35f04,254,0.7502,refresh_now,high_visibility,5541,148,11.2,104,keyword article,informational
content_7765ae28f5a8,client_7f2253d7e2,255,0.7501,refresh_now,model_flagged,413,169,14.0,20,keyword article,
content_f2813e0b8901,client_3fdba35f04,256,0.75,refresh_now,model_flagged,3375,165,30.2,104,keyword article,informational
content_f552433bab3c,client_3fdba35f04,257,0.7499,refresh_now,model_flagged,337,124,1.8,104,keyword article,informational
content_24e64303de4d,client_3fdba35f04,258,0.7499,refresh_now,model_flagged,2184,139,17.3,104,keyword article,transactional
content_83380dd90400,client_3fdba35f04,259,0.7498,refresh_now,model_flagged,701,165,7.1,104,keyword article,informational
content_341b1ecdea85,client_7f2253d7e2,260,0.7498,refresh_now,high_visibility,39876,224,24.2,20,keyword article,informational
content_b1a55167870f,client_3fdba35f04,261,0.7498,refresh_now,model_flagged,610,148,5.0,104,keyword article,informational
content_6e1add102562,client_624b60c58c,262,0.7497,refresh_now,model_flagged,133,92,6.1,8,feedly article,
content_9d9905bcb297,client_7f2253d7e2,263,0.7497,refresh_now,high_visibility,45127,141,12.3,20,keyword article,transactional
content_0fa0e0380ecc,client_7f2253d7e2,264,0.7497,refresh_now,model_flagged,120,169,14.0,20,keyword article,
content_0caa0656f301,client_3fdba35f04,265,0.7497,refresh_now,model_flagged,839,144,16.6,104,keyword article,informational
content_a2ae912ed682,client_3fdba35f04,266,0.7497,refresh_now,model_flagged,772,174,8.5,104,keyword article,commercial
content_5cda32af644c,client_3fdba35f04,267,0.7497,refresh_now,model_flagged,720,148,3.0,104,keyword article,informational
content_5b67710ced1c,client_3fdba35f04,268,0.7496,refresh_now,model_flagged,1052,139,11.5,104,keyword article,commercial
content_d06315b2b326,client_3fdba35f04,269,0.7496,refresh_now,model_flagged,1342,155,13.6,104,keyword article,informational
content_21121adc6615,client_7f2253d7e2,270,0.7495,refresh_now,model_flagged,264,169,12.9,20,keyword article,
content_2f53ad6c4e4d,client_3fdba35f04,271,0.7494,refresh_now,model_flagged,815,263,13.3,104,keyword article,transactional
content_b08f0ffeed7c,client_3fdba35f04,272,0.7491,refresh_now,model_flagged,432,284,8.8,104,keyword article,transactional
content_ba4a2b819723,client_3fdba35f04,273,0.749,refresh_now,model_flagged,85,165,6.6,104,keyword article,informational
content_14b6d37d9577,client_7f2253d7e2,274,0.749,refresh_now,high_visibility,22080,132,33.9,20,keyword article,informational
content_6dbee08d40f8,client_3fdba35f04,275,0.749,refresh_now,model_flagged,176,144,15.6,104,keyword article,informational
content_3e88a0a5b386,client_3fdba35f04,276,0.749,refresh_now,model_flagged,437,264,23.3,104,keyword article,commercial
content_507818ce1cc5,client_3fdba35f04,277,0.7489,refresh_now,model_flagged,1152,284,20.6,104,keyword article,informational
content_148abe09b846,client_7f2253d7e2,278,0.7489,refresh_now,high_visibility,34089,132,33.9,20,keyword article,informational
content_0f6983b01b56,client_3fdba35f04,279,0.7489,refresh_now,model_flagged,186,310,34.1,104,keyword article,transactional
content_ab82c4705992,client_7f2253d7e2,280,0.7489,refresh_now,high_visibility,12315,147,20.6,20,keyword article,informational
content_69fbbca765cf,client_3fdba35f04,281,0.7489,refresh_now,model_flagged,503,139,19.6,104,keyword article,informational
content_0c0712027f83,client_6208ef0f77,282,0.7488,refresh_now,model_flagged,3471,151,22.1,104,keyword article,informational
content_cd721a77cfdd,client_7f2253d7e2,283,0.7488,refresh_now,model_flagged,332,169,7.7,20,keyword article,
content_7f2e4d6bf2a8,client_3fdba35f04,284,0.7488,refresh_now,model_flagged,2732,174,26.6,104,keyword article,commercial
content_1bf2269bd218,client_3fdba35f04,285,0.7488,refresh_now,model_flagged,554,223,17.5,104,keyword article,transactional
content_884f0e5e6559,client_3fdba35f04,286,0.7487,refresh_now,model_flagged,539,131,17.3,104,keyword article,commercial
content_a880486984a2,client_7f2253d7e2,287,0.7487,refresh_now,high_visibility,31051,141,22.9,20,keyword article,informational
content_69cff37b8e8c,client_3fdba35f04,288,0.7486,refresh_now,model_flagged,1277,165,16.2,41,keyword article,informational
content_d829395fda44,client_3fdba35f04,289,0.7486,refresh_now,model_flagged,296,144,12.3,104,keyword article,informational
content_e86e73a54c24,client_8722616204,290,0.7485,refresh_now,model_flagged,960,145,13.1,104,keyword article,informational
content_8d36b52de328,client_3fdba35f04,291,0.7485,refresh_now,model_flagged,2179,223,17.7,104,keyword article,transactional
content_ea5aab1f85f6,client_3fdba35f04,292,0.7484,refresh_now,model_flagged,142,223,31.9,104,keyword article,commercial
content_f30d30832c2d,client_3fdba35f04,293,0.7484,refresh_now,model_flagged,644,223,8.2,104,keyword article,commercial
content_185a85d3867d,client_3fdba35f04,294,0.7484,refresh_now,model_flagged,2337,310,27.2,104,keyword article,transactional
content_9f91f0a66d76,client_7f2253d7e2,295,0.7483,refresh_now,high_visibility,13513,225,16.0,20,keyword article,informational
content_379f68fec156,client_3fdba35f04,296,0.7483,refresh_now,model_flagged,1295,104,11.6,20,keyword article,informational
content_f419d77ee74a,client_3fdba35f04,297,0.7483,refresh_now,model_flagged,1338,310,21.5,104,keyword article,commercial
content_a27e15f618c2,client_7f2253d7e2,298,0.7482,refresh_now,high_visibility,27151,224,32.5,20,keyword article,commercial
content_2d6bc8e57b4c,client_3fdba35f04,299,0.7482,refresh_now,model_flagged,3016,155,15.4,104,keyword article,informational
content_74be25dfb6cd,client_3fdba35f04,300,0.7482,refresh_now,model_flagged,443,223,7.8,104,keyword article,transactional
content_a9fa79e8e705,client_3fdba35f04,301,0.7482,refresh_now,model_flagged,1253,223,34.7,104,keyword article,commercial
content_366a5202d6c8,client_3fdba35f04,302,0.7481,refresh_now,model_flagged,581,165,15.0,104,keyword article,informational
content_de7b147db730,client_624b60c58c,303,0.7481,refresh_now,model_flagged,125,99,6.4,8,feedly article,
content_be056fe8c0a9,client_3fdba35f04,304,0.7481,refresh_now,model_flagged,94,310,26.2,104,keyword article,transactional
content_49eea188f8e9,client_3fdba35f04,305,0.7481,refresh_now,model_flagged,313,223,34.2,104,keyword article,informational
content_0c6e9f332513,client_6208ef0f77,306,0.748,refresh_now,high_visibility,4975,312,40.4,104,keyword article,commercial
content_d71b7a2c80fe,client_3fdba35f04,307,0.748,refresh_now,model_flagged,1629,263,36.2,104,keyword article,commercial
content_839755102d3f,client_3fdba35f04,308,0.748,refresh_now,model_flagged,161,284,26.3,104,keyword article,commercial
content_1d462e6151e1,client_6208ef0f77,309,0.748,refresh_now,high_visibility,5214,148,23.4,104,keyword article,informational
content_98d18ca1a690,client_3fdba35f04,310,0.748,refresh_now,model_flagged,2786,284,23.1,104,keyword article,informational
content_f92cc1c6fb29,client_3fdba35f04,311,0.7479,refresh_now,model_flagged,174,165,24.1,104,keyword article,commercial
content_2b4d3c36b724,client_3fdba35f04,312,0.7478,refresh_now,model_flagged,360,309,11.3,104,keyword article,transactional
content_2333ccd359f7,client_7f2253d7e2,313,0.7478,refresh_now,high_visibility,43280,224,21.3,20,keyword article,commercial
content_7be1f9930cea,client_6208ef0f77,314,0.7477,refresh_now,model_flagged,2470,287,6.1,104,keyword article,informational
content_db13a3ac2d38,client_6208ef0f77,315,0.7477,refresh_now,model_flagged,2792,139,17.8,104,keyword article,commercial
content_663501db3ed4,client_6208ef0f77,316,0.7477,refresh_now,model_flagged,189,223,8.3,104,keyword article,informational
content_65a9f75083de,client_3fdba35f04,317,0.7477,refresh_now,model_flagged,3120,165,8.9,104,keyword article,informational
content_b215e2d2edc6,client_3fdba35f04,318,0.7476,refresh_now,model_flagged,469,155,33.9,104,keyword article,informational
content_565c92d02525,client_3fdba35f04,319,0.7476,refresh_now,model_flagged,2741,223,22.4,104,keyword article,commercial
content_468bdf208cd2,client_3fdba35f04,320,0.7476,refresh_now,model_flagged,3508,284,7.8,104,keyword article,transactional
content_e8a21e0ca537,client_7f2253d7e2,321,0.7475,refresh_now,high_visibility,27812,147,14.9,20,keyword article,informational
content_35fe61cd0569,client_3fdba35f04,322,0.7475,refresh_now,model_flagged,176,263,10.1,104,keyword article,informational
content_1b51115391a3,client_3fdba35f04,323,0.7475,refresh_now,model_flagged,3221,155,9.5,104,keyword article,informational
content_252c884e4400,client_7f2253d7e2,324,0.7474,refresh_now,high_visibility,22537,147,15.9,20,keyword article,informational
content_0279831cd5f9,client_3fdba35f04,325,0.7472,refresh_now,high_visibility,6101,310,39.2,104,keyword article,transactional
content_5170503893db,client_7f2253d7e2,326,0.7471,refresh_now,high_visibility,14891,141,18.0,20,keyword article,informational
content_f15f55bda4af,client_3fdba35f04,327,0.7471,refresh_now,model_flagged,917,144,6.7,104,keyword article,informational
content_fb372b1383b1,client_3fdba35f04,328,0.7471,refresh_now,model_flagged,3600,124,10.1,104,keyword article,commercial
content_991210e426c4,client_7f2253d7e2,329,0.747,refresh_now,high_visibility,23850,141,37.3,20,keyword article,commercial
content_3ff4db0af7c5,client_7f2253d7e2,330,0.747,refresh_now,high_visibility,32894,147,32.0,20,keyword article,informational
content_0addc0e5cbaf,client_3fdba35f04,331,0.747,refresh_now,model_flagged,471,284,15.8,104,keyword article,transactional
content_2eaf49f7d8da,client_6208ef0f77,332,0.7469,refresh_now,model_flagged,602,139,30.2,104,keyword article,informational
content_2432fcb036bb,client_0b918943df,333,0.7468,refresh_now,model_flagged,73,95,7.2,8,feedly article,
content_d98525a144d8,client_3fdba35f04,334,0.7468,refresh_now,model_flagged,385,284,2.7,104,keyword article,transactional
content_12913e63df31,client_3fdba35f04,335,0.7468,refresh_now,model_flagged,1915,174,18.2,104,keyword article,transactional
content_94b30ddc3c9b,client_3fdba35f04,336,0.7468,refresh_now,model_flagged,1834,310,5.3,104,keyword article,transactional
content_d5d822b07c87,client_6208ef0f77,337,0.7467,refresh_now,model_flagged,2632,229,36.5,104,keyword article,
content_9503ee04d3a8,client_3fdba35f04,338,0.7466,refresh_now,model_flagged,361,263,7.3,104,keyword article,informational
content_6034ce79ea65,client_3fdba35f04,339,0.7466,refresh_now,model_flagged,179,310,17.4,104,keyword article,commercial
content_acf71f98ada2,client_7f2253d7e2,340,0.7466,refresh_now,high_visibility,71649,224,23.1,20,keyword article,informational
content_edc1454fe18e,client_3fdba35f04,341,0.7466,refresh_now,model_flagged,378,223,6.3,104,keyword article,transactional
content_4c57e9d23e92,client_3fdba35f04,342,0.7464,refresh_now,model_flagged,411,284,32.3,104,keyword article,transactional
content_3585f0ab30e6,client_7f2253d7e2,343,0.7462,refresh_now,high_visibility,17237,141,18.8,20,keyword article,transactional
content_ad95421b57d2,client_3fdba35f04,344,0.7461,refresh_now,model_flagged,715,174,10.9,104,keyword article,informational
content_698baf785309,client_3fdba35f04,345,0.7461,refresh_now,model_flagged,921,223,16.6,104,keyword article,commercial
content_f8b027f2c75d,client_624b60c58c,346,0.7461,refresh_now,model_flagged,74,91,3.3,8,feedly article,
content_904e0e9b3406,client_3fdba35f04,347,0.7461,refresh_now,model_flagged,1670,165,34.0,104,keyword article,informational
content_e74933316051,client_4ec9599fc2,348,0.746,refresh_now,model_flagged,1674,99,5.7,8,feedly article,
content_705f068125f0,client_3fdba35f04,349,0.746,refresh_now,model_flagged,206,148,23.4,104,keyword article,commercial
content_411483e0ca42,client_3fdba35f04,350,0.746,refresh_now,model_flagged,333,95,24.2,20,keyword article,commercial
content_38901cfffb9b,client_3fdba35f04,351,0.7458,refresh_now,model_flagged,82,165,21.6,104,keyword article,informational
content_610fcc044e74,client_7f2253d7e2,352,0.7457,refresh_now,high_visibility,16356,225,26.0,20,keyword article,informational
content_0c72c3e22858,client_3fdba35f04,353,0.7456,refresh_now,model_flagged,1845,144,28.7,104,keyword article,informational
content_a0404909ecca,client_3fdba35f04,354,0.7456,refresh_now,model_flagged,1115,131,14.1,104,keyword article,transactional
content_c682e088f44f,client_3fdba35f04,355,0.7456,refresh_now,model_flagged,2784,284,15.0,104,keyword article,commercial
content_b018d113bdaf,client_7f2253d7e2,356,0.7456,refresh_now,high_visibility,12416,147,30.7,20,keyword article,informational
content_8dfe66761cf7,client_3fdba35f04,357,0.7455,refresh_now,model_flagged,356,144,21.9,104,keyword article,informational
content_22a9bff23e33,client_7f2253d7e2,358,0.7455,refresh_now,high_visibility,23127,141,40.2,20,keyword article,informational
content_eeca67e94af7,client_3fdba35f04,359,0.7454,refresh_now,model_flagged,468,111,29.2,20,keyword article,informational
content_46e394e518c1,client_3fdba35f04,360,0.7454,refresh_now,model_flagged,1413,309,37.8,104,keyword article,transactional
content_605408bfa652,client_3fdba35f04,361,0.7454,refresh_now,model_flagged,234,310,13.2,104,keyword article,transactional
content_bb83bda7fd39,client_3fdba35f04,362,0.7453,refresh_now,model_flagged,216,284,27.0,104,keyword article,transactional
content_74729df2f763,client_3fdba35f04,363,0.7453,refresh_now,model_flagged,1129,111,21.1,20,keyword article,commercial
content_8dd942af90ff,client_6208ef0f77,364,0.7453,refresh_now,model_flagged,558,229,29.2,104,keyword article,
content_c82ff974a918,client_7f2253d7e2,365,0.7453,refresh_now,model_flagged,401,172,23.4,20,keyword article,
content_a834165444e6,client_3fdba35f04,366,0.7452,refresh_now,model_flagged,112,309,6.3,104,keyword article,commercial
content_c0d52d9e1154,client_7f2253d7e2,367,0.7452,refresh_now,high_visibility,13585,224,11.0,20,keyword article,informational
content_ca557aec1c04,client_6208ef0f77,368,0.7451,refresh_now,model_flagged,185,223,7.7,104,keyword article,informational
content_10f8feb4e1e3,client_6208ef0f77,369,0.7451,refresh_now,model_flagged,1566,139,25.3,104,keyword article,informational
content_276f32464c5f,client_6208ef0f77,370,0.7451,refresh_now,model_flagged,169,139,11.9,104,keyword article,informational
content_f648a9fdfd2a,client_7f2253d7e2,371,0.7451,refresh_now,high_visibility,62862,147,44.8,20,keyword article,informational
content_37f744bc7120,client_6208ef0f77,372,0.745,refresh_now,model_flagged,1103,139,33.6,104,keyword article,informational
content_c3f4ed1998f7,client_624b60c58c,373,0.7449,refresh_now,model_flagged,365,112,9.8,20,feedly article,
content_e0632fafadc8,client_7f2253d7e2,374,0.7449,refresh_now,high_visibility,17565,141,24.0,20,keyword article,informational
content_750142aace28,client_3fdba35f04,375,0.7449,refresh_now,model_flagged,3031,174,23.6,104,keyword article,informational
content_aa98ebf95fa8,client_3fdba35f04,376,0.7448,refresh_now,high_visibility,7078,165,5.6,104,keyword article,informational
content_a58f071719a3,client_3fdba35f04,377,0.7448,refresh_now,model_flagged,1404,309,33.1,104,keyword article,transactional
content_f192f3938827,client_3fdba35f04,378,0.7446,refresh_now,model_flagged,880,165,30.6,104,keyword article,informational
